inchikey,year,standard_type,pAct
HXMZUPPJLGAPIV-SMTCOIIISA-N,2002,Ki,8.327902
HXYBGSBEAXRDNM-XXOQXHNZSA-N,2006,IC50,9.602060
HYHOBIXFGWNRJI-NDPVAKIZSA-N,2002,IC50,7.619789
HYVDVRAQILFVQT-GMAHTHKFSA-N,1995,Ki,10.199971
HYZLLOJCJGJTLA-AMKSYCFISA-N,2006,IC50,9.221849
HZEOYQIWCRCGNG-UHFFFAOYSA-N,2000,IC50,7.823909
HZJXPJDIXMSFTF-ZCYQVOJMSA-N,1995,Ki,9.400008
HZJZQJCMAGYKKL-UHFFFAOYSA-N,2002,Ki,8.079981
HZLKQILBSBUCFK-BWQCZWHASA-N,2002,IC50,8.920819
HZMLMXFDGHXQOO-CYLPJFJESA-N,2007,Ki,9.221849
HZMLMXFDGHXQOO-CYLPJFJESA-N,2007,IC50,8.689944
IAPWULQKEDSAGP-UHFFFAOYSA-N,2002,Ki,6.869666
IATCLJLCYDIURR-UHFFFAOYSA-N,2013,IC50,8.721246
IBMYPZNNBNFMQV-URLMMPGGSA-N,1996,IC50,6.721246
IBWUZTJASHTQDR-UHFFFAOYSA-N,1996,IC50,8.080922
ICAIEGHMXOMWIC-RUZDIDTESA-N,1998,IC50,6.769551
ICBSQYXTXCHQCY-UHFFFAOYSA-N,1995,IC50,6.815309
IDKSGROGHXKFIS-BJKOFHAPSA-N,1996,IC50,8.000000
IDKSGROGHXKFIS-BJKOFHAPSA-N,1996,IC50,7.318759
IDVQINSMOIOUOV-QNGWXLTQSA-N,1993,IC50,7.769551
IDVYVVGIQIVDOX-UHFFFAOYSA-N,1994,IC50,5.619789
IEBPGZDVZLOWFP-FEMONOMJSA-N,2001,Ki,7.301030
IEFMFWHANVDXJW-KYJUHHDHSA-N,1998,Ki,8.455932
IEMQDTNVDLFVMI-QGZVFWFLSA-N,1998,IC50,9.366532
IEOZIHFWECPTLH-FPOVZHCZSA-N,1995,Ki,9.100015
IEUUCAURFSXHRZ-UHFFFAOYSA-N,1995,IC50,7.080922
IEYQHTJOUJKMRE-CYCSKUDLSA-N,2006,IC50,9.698970
IEYQHTJOUJKMRE-XIEYUCHBSA-N,2006,IC50,9.602060
IEYWODZRHHRXAA-GOTSBHOMSA-N,1996,IC50,7.443697
IEYWODZRHHRXAA-GOTSBHOMSA-N,1998,IC50,7.400008
IFHAMYMAFCZVIW-UHFFFAOYSA-N,2000,IC50,6.886057
IFJMTNVCZPSLCI-UHFFFAOYSA-N,1997,Ki,7.500038
IFPPRPWFEFODEU-UHFFFAOYSA-N,2002,Ki,7.602060
IFRYCZCTTATFOV-UHFFFAOYSA-N,2002,Ki,7.431798
IFYSHYSCLCXIBE-GTCGAKFVSA-N,2005,IC50,8.000000
IGAXDMFXJYIUIV-XIFFEERXSA-N,1998,IC50,8.899974
IGCPWDNMPNIUIJ-UHFFFAOYSA-N,1995,IC50,8.886057
IGJOBCGNZPJBJN-UHFFFAOYSA-N,1995,IC50,6.452225
IGJOBCGNZPJBJN-UHFFFAOYSA-N,1995,IC50,8.494850
IGJOBCGNZPJBJN-UHFFFAOYSA-N,1995,IC50,7.638272
IGNGDXXVFAEFPS-UHFFFAOYSA-N,2013,IC50,7.657577
IGSOVECSOZYGEW-QGZVFWFLSA-N,1998,IC50,7.823909
IGTBNUVMBDYPQG-UHFFFAOYSA-N,2006,Ki,5.903090
IHIXHRXOBUMHTB-ZONNCAFXSA-N,2002,Ki,9.221849
IHOJMXXFLZHXRR-UHFFFAOYSA-N,2003,Ki,7.799971
IIKGQLGUZILRIB-HKBQPEDESA-N,1997,Kd,5.420216
IILGQXXXFXWYDL-ZSJGZSGZSA-N,2002,Ki,8.795880
IIVSOKLGSZAKGE-UHFFFAOYSA-N,2011,IC50,7.040959
IJFWWOVMXWFJDI-VWLOTQADSA-N,1995,IC50,9.522879
IJPXQDBNHGVJAQ-SVBPBHIXSA-N,1998,IC50,8.700057
IKANDILRQJBOOG-UHFFFAOYSA-N,2002,Ki,7.130006
IKHGNAJUVAULNG-MNIDXLESSA-N,2002,Ki,8.657577
IKLSMBSHBLSZOC-UHFFFAOYSA-N,2000,IC50,9.055517
IKQYEUCFUOVMGM-ZUOKHONESA-N,2006,Ki,9.096910
IKROAVAVBXVDKX-HOZJOUCCSA-N,2010,Ki,9.397940
IKROAVAVBXVDKX-XVTZWQNCSA-N,2010,Ki,9.468521
ILEJUPVCFWLSHB-ROUUACIJSA-N,1995,IC50,7.602060
ILSQIFBVDDXMLY-UHFFFAOYSA-N,2017,IC50,9.000000
ILSQIFBVDDXMLY-UHFFFAOYSA-N,2018,IC50,9.000000
ILUXOOXAZQEODK-KXEZBXAJSA-N,2002,Ki,7.244125
IMMRQJKFAMQIFK-UHFFFAOYSA-N,2003,Ki,7.199971
IMOMGKUGBUZWGV-UHFFFAOYSA-N,2018,IC50,8.596879
IMZAFOWPUFTKBQ-NSOVKSMOSA-N,1993,IC50,7.677781
IMZAFOWPUFTKBQ-NSOVKSMOSA-N,1998,IC50,7.680062
IMZAFOWPUFTKBQ-UHFFFAOYSA-N,1995,IC50,7.698970
INYRSRVWJHHQCB-UHFFFAOYSA-N,2001,IC50,8.050610
IOACPIKKSGPKPW-UHFFFAOYSA-N,1995,IC50,6.221849
IOIJNSLWZAOUPA-CYEXUTLASA-N,2014,Ki,8.599980
IORNNFZUEYOWBO-UHFFFAOYSA-N,2002,Ki,6.866461
IPBIPGMDYKXPNL-SVBPBHIXSA-N,1998,Ki,7.524329
IPHLJEAOWLQDBF-UHFFFAOYSA-N,2000,IC50,5.657577
IPMMBNAOLDMKAM-PYIJLGDTSA-N,2009,IC50,9.750068
IPMMBNAOLDMKAM-PYIJLGDTSA-N,2009,Ki,10.113509
IPQSEKMUUNQIQD-UHFFFAOYSA-N,2005,IC50,7.508638
IPWMVUCHZLFYDN-UHFFFAOYSA-N,1998,IC50,7.899629
IQGQQMKTQGVWKG-IBGZPJMESA-N,2011,Ki,7.494850
IQGQQMKTQGVWKG-IBGZPJMESA-N,2011,Kd,7.500038
IQGTUPXJLRMAOA-OHQNULFHSA-N,2015,Ki,9.920819
IQIGYVQQRKFGLN-HSYVCWSSSA-N,1994,IC50,4.920819
IQJMZJZSQJQNCF-UHFFFAOYSA-N,2001,IC50,8.657577
IQKIYBUXSZWUTP-MHCDBONUSA-N,2015,Ki,8.251812
IQNVLMRVUGAEBD-HIXSDJFHSA-N,2002,Ki,7.481486
IRIFESWSRQBRPW-CKWXOEDFSA-N,2008,Ki,8.853872
ISKBUGHVJHBDHX-LHEWISCISA-N,2011,Ki,7.508638
IUIUBUZQXJCBDQ-UHFFFAOYSA-N,1996,IC50,7.481486
IUTJVYXENVBOEH-UHFFFAOYSA-N,2002,Kd,9.299989
IUUBIFKGJJLFPL-UHFFFAOYSA-N,2003,Ki,7.700057
IVIQHHCTWSXXCT-WENCNXQZSA-N,1995,IC50,9.260032
IVIQHHCTWSXXCT-WENCNXQZSA-N,2001,IC50,8.978811
IVIQHHCTWSXXCT-WENCNXQZSA-N,2001,IC50,8.229148
IVIQHHCTWSXXCT-WENCNXQZSA-N,2015,IC50,9.000000
IVKBBTLEZLRUHI-ZSJGZSGZSA-N,2002,Ki,8.769551
IVOCPWQPMWNGPI-MHZLTWQESA-N,1998,IC50,8.113509
IVTXMVOXEXNZPJ-PUCZYUMASA-N,2007,IC50,9.853872
IWAUTRZUTAWFDX-BERJDBMDSA-N,2002,Ki,9.096910
IWCIFSUKOATETE-AZOXIEDXSA-N,2008,Ki,9.301030
IWEYVTFOHKCWJN-ABYGYWHVSA-N,1996,IC50,5.522879
IWEYVTFOHKCWJN-ABYGYWHVSA-N,1995,IC50,5.522879
IWYYILZQWTZMBD-HKUYNNGSSA-N,1995,Ki,10.299989
IWZISMFLCRETGY-SFTDATJTSA-N,2011,IC50,10.065502
IWZSETOJTMHNIP-UHFFFAOYSA-N,2013,IC50,7.346787
IXAYPVHFYLGKGT-RSKZVPLKSA-N,2010,IC50,8.769551
IXAYPVHFYLGKGT-RSKZVPLKSA-N,2010,IC50,10.096910
IXAYPVHFYLGKGT-VYUYYQKWSA-N,2010,IC50,9.113509
IXAYPVHFYLGKGT-VYUYYQKWSA-N,2010,IC50,10.221849
IXCRAIPNQOAOGF-VWLOTQADSA-N,1995,IC50,9.769551
IXCRAIPNQOAOGF-VWLOTQADSA-N,1995,IC50,9.619789
IXCRAIPNQOAOGF-VWLOTQADSA-N,1995,IC50,8.853872
IXCRAIPNQOAOGF-VWLOTQADSA-N,1998,IC50,9.770062
IXFOAHRLJSIABO-UHFFFAOYSA-N,2000,IC50,8.677781
IYBKCWABKHOZDN-XORNHQRDSA-N,2010,Ki,9.229148
IYFACCQJUYZHHO-UHFFFAOYSA-N,1995,IC50,7.267606
IYOXNASDXZTFMJ-UHFFFAOYSA-N,2011,IC50,8.309804
IYYPPYLIGSSILC-RQCIJDPDSA-N,2015,Ki,8.853872
IYYPPYLIGSSILC-RQCIJDPDSA-N,2015,Ki,8.090979
IZLWIMJQGROQDC-OJZPPULMSA-N,2002,Ki,7.698970
IZRHKURJIQCXMT-WMZOPIPTSA-N,1998,IC50,7.963770
JADGYJSQQQKTON-UHFFFAOYSA-N,2002,Ki,7.339989
JAMXUJZOSFCSDE-UHFFFAOYSA-N,2013,IC50,7.180456
JATRHWFLYQWVOP-PMACEKPBSA-N,2011,IC50,10.309804
JBANDCXQHHODFB-LFHWKTFOSA-N,2010,IC50,8.769551
JBANDCXQHHODFB-LFHWKTFOSA-N,2010,IC50,7.142668
JBHLDFWFKHUKBN-IBGZPJMESA-N,2014,Ki,6.499997
JBHLDFWFKHUKBN-LJQANCHMSA-N,2014,Ki,5.599999
JBKANADLNPFWIK-XVDWRUNBSA-N,2000,Ki,6.946922
JBVZKIPJQKKQCY-UHFFFAOYSA-N,1995,IC50,6.573489
JCJPMSLGXSUYHY-XUZZJYLKSA-N,2013,IC50,7.102373
JCKNROOTXBQYOS-YXHYVMOGSA-N,2006,Ki,9.400008
JCKNROOTXBQYOS-YXHYVMOGSA-N,2006,Kd,8.899974
JCNGFFPINBNJRH-DCWQJPKNSA-N,2006,Ki,8.599980
JCNGFFPINBNJRH-DCWQJPKNSA-N,2006,Kd,9.199971
JCQSGNUMUCYWTO-UHFFFAOYSA-N,1998,IC50,7.700057
JCQSGNUMUCYWTO-UHFFFAOYSA-N,2013,IC50,7.721246
JCWDFVQRQXWEJE-ANHUGMMASA-N,2014,Ki,7.700057
JCWDFVQRQXWEJE-DODOAAEWSA-N,2014,Ki,6.399997
JCWDFVQRQXWEJE-SJHOIFEDSA-N,2014,Ki,6.199998
JCWDFVQRQXWEJE-ZBWWXOROSA-N,2014,Ki,6.900009
JCYBYWFFRFKLHB-FYTJDIJESA-N,2022,IC50,5.244125
JDZPZWKVNPKOCW-JSKGAOECSA-N,2002,Ki,7.301030
JEVJEXOPWIYIHY-UGKGYDQZSA-N,1996,Ki,10.299989
JEXOUFPHBGFBFW-UHFFFAOYSA-N,2013,IC50,8.698970
JEZKKPXWSVQUPH-NBGIEHNGSA-N,2011,Ki,6.468521
JFBCXOANABQRMF-UHFFFAOYSA-N,1995,IC50,7.958607
JFCGXHNAIMSZNV-OZMGXUMRSA-N,2002,Ki,7.585027
JFGLWAYTUSEUIY-QFIPXVFZSA-N,2014,Ki,6.599998
JFKWNUOGNLIQPF-DQEYMECFSA-N,1995,IC50,6.958607
JGSRAKURBIPPHL-ROUUACIJSA-N,2011,IC50,8.075721
JHDXXNTYBOADFV-FQQGMQMYSA-N,2006,Ki,9.522879
JHDXXNTYBOADFV-VZPUWSDOSA-N,2006,Ki,9.397940
JHELCNUBUCOOEC-MXJFGAHCSA-N,2002,Ki,8.721246
JHFYQTLWYXLJOH-IESGLXGPSA-N,2011,Ki,4.000000
JHFYQTLWYXLJOH-IESGLXGPSA-N,2011,Kd,6.699992
JHGJAAPNOIHGDJ-XGUPMAOUSA-N,2015,Ki,8.958607
JHHSDIZOFCKLTQ-NRFANRHFSA-N,2014,IC50,8.187087
JHUWNMRWMBJVFR-UHFFFAOYSA-N,2001,IC50,8.283997
JICJDNGTRWWBQM-SVBPBHIXSA-N,1998,IC50,6.537602
JINCVNAITAJQCM-INIZCTEOSA-N,2014,IC50,7.217527
JIRPCGSGAFSCJQ-UHFFFAOYSA-N,2002,IC50,5.899998
JIWGLAUBRTXBNX-XKKPCFNCSA-N,2006,Ki,8.899974
JIWGLAUBRTXBNX-XKKPCFNCSA-N,2006,Kd,9.199971
JIYMZYDKZMRNFP-RUZDIDTESA-N,2001,IC50,9.008774
JJFMDBVGVPOKRI-UHFFFAOYSA-N,2011,IC50,8.022276
JJKIBFLSCJUQHC-UHFFFAOYSA-N,1994,IC50,7.086186
JKJDVBSGBXQCLI-AZOXIEDXSA-N,2008,Ki,9.397940
JMEKLKBPAWJBOV-UHFFFAOYSA-N,2009,Ki,6.818728
JMIKNHGMALLEMU-SSEXGKCCSA-N,2005,IC50,6.793174
JMIKNHGMALLEMU-UHFFFAOYSA-N,1996,IC50,6.567031
JMPFLCLLMDQYKW-FPOVZHCZSA-N,1998,IC50,9.744727
JMTNSBHIHIHOHW-UHFFFAOYSA-N,2002,Ki,5.370000
JNEKMFLSGNIIOD-UHFFFAOYSA-N,2000,IC50,8.823909
JNFUTZSQRSWFOX-UHFFFAOYSA-N,2006,Ki,9.397940
JNSYLTHKBVSSSE-VQTJNVASSA-N,2012,IC50,10.698970
JNSYLTHKBVSSSE-VQTJNVASSA-N,2012,IC50,10.283997
JOASHCFTUBZIDB-FBJLLXQBSA-N,2008,Ki,9.698970
JOASHCFTUBZIDB-QVJSAIJNSA-N,2008,Ki,9.698970
JOPRCPKSWSXBTD-FRJQFDSNSA-N,2002,IC50,9.585027
JOSUEJRRQNCMDZ-UHFFFAOYSA-N,2011,IC50,7.013228
JOTAAZWGDRXATN-UHFFFAOYSA-N,2013,IC50,8.920819
JOTMNMNWQYWMOE-SFTDATJTSA-N,1995,IC50,6.705534
JOTMNMNWQYWMOE-SFTDATJTSA-N,1995,IC50,6.301030
JOTMNMNWQYWMOE-UHFFFAOYSA-N,1995,IC50,6.987163
JPPUNFKZEZFACO-UHFFFAOYSA-N,1994,IC50,7.769551
JPQLYXMJKNOOIS-UNMCSNQZSA-N,2007,IC50,9.221849
JPQLYXMJKNOOIS-UNMCSNQZSA-N,2011,IC50,9.221849
JPUMLQVRNXWYSA-KRWDZBQOSA-N,1998,IC50,7.590067
JPUMLQVRNXWYSA-KRWDZBQOSA-N,2011,IC50,7.602060
JPUMLQVRNXWYSA-UHFFFAOYSA-N,1995,IC50,7.657577
JPUMLQVRNXWYSA-UHFFFAOYSA-N,1995,IC50,7.585027
JPZJGETVYAMUNI-UHFFFAOYSA-N,1997,Ki,6.000000
JREBGRHWCUPUKA-DSPMFFIESA-N,2015,Ki,7.886057
JREBGRHWCUPUKA-DSPMFFIESA-N,2015,Kd,6.439998
JREBGRHWCUPUKA-DSPMFFIESA-N,2015,Ki,7.886057
JREBGRHWCUPUKA-DSPMFFIESA-N,2015,Ki,8.191114
JRNWVEJTBSFZTD-UHFFFAOYSA-N,1995,IC50,6.705534
JRQLUGQQZPCLHN-JFXHSDHMSA-N,2000,Ki,7.619789
JRQLUGQQZPCLHN-VDMDNSBISA-N,2000,Ki,7.468521
JRQRQMINYXEZFS-QHCPKHFHSA-N,1998,Ki,5.896196
JSNZMVJAAYILPX-UHFFFAOYSA-N,2002,Ki,5.640000
JSSIHFUHGXNMHG-UHFFFAOYSA-N,2002,IC50,8.045757
JSSIHFUHGXNMHG-UHFFFAOYSA-N,2005,IC50,8.045757
JSVODGCJIFWOER-UHFFFAOYSA-N,1997,IC50,7.356547
JSVODGCJIFWOER-UHFFFAOYSA-N,1997,IC50,6.193820
JSYXAMQNGRVZDR-QHCPKHFHSA-N,1994,IC50,8.568636
JSYXGDWNKVWMQZ-JSLDZMDGSA-N,2002,Ki,7.494850
JTAYLPLPEXUFKU-FIRIVFDPSA-N,1998,IC50,6.853872
JTHFKRBAGMFRLP-BGYRXZFFSA-N,2017,IC50,8.655608
JTHFKRBAGMFRLP-BGYRXZFFSA-N,2018,IC50,8.655608
JTHFKRBAGMFRLP-MXVIHJGJSA-N,2017,IC50,8.790485
JTHFKRBAGMFRLP-MXVIHJGJSA-N,2018,IC50,8.790485
JTNZAZWXIUSVNY-UNMCSNQZSA-N,1992,IC50,6.312471
JTNZAZWXIUSVNY-UNMCSNQZSA-N,1998,IC50,6.630005
JTRGNZGZWJSRSX-NCEZUQNJSA-N,2006,IC50,9.387216
JUCCJJMYIFPLSB-UHFFFAOYSA-N,1998,IC50,7.267606
JUCZGNXHCDAERA-RDPGKOORSA-N,2006,IC50,9.387216
JUDCITKDCFGXAF-UHFFFAOYSA-N,2002,Kd,8.500038
JUEVJDUKWZZUKF-UHFFFAOYSA-N,2008,IC50,7.259637
JUIIIRFUCKWYSB-OGINWGRTSA-N,2007,IC50,9.958607
JUILYWDUKXVHHE-OMKJIRLASA-N,2010,IC50,10.387216
JUILYWDUKXVHHE-OMKJIRLASA-N,2010,IC50,9.677781
JUQHUETWINQXRD-RTWAWAEBSA-N,1994,IC50,6.154902
JUQHUETWINQXRD-SFTDATJTSA-N,1994,IC50,6.853872
JUTJFEMBTKVBCO-UHFFFAOYSA-N,2008,IC50,6.507240
JVCKKWZCSIKZIY-PMERELPUSA-N,1998,IC50,6.478862
JVFWMCDLDRFBQK-UIOOFZCWSA-N,1998,Ki,7.096910
JVGLPNAFXMQTND-QHCPKHFHSA-N,1994,IC50,6.815309
JVHAYPAHYRTCJS-WVQMWBIHSA-N,1993,IC50,7.063989
JVOPERVUZMQBMU-UHFFFAOYSA-N,1999,IC50,8.744727
JWFRVJYQGQVKBH-ICSRJNTNSA-N,1998,IC50,10.045757
JWRJCBGNBMANEE-UHFFFAOYSA-N,1999,IC50,9.070581
JXTKCJKWJDHOHE-SMCANUKXSA-N,2016,Ki,7.200659
JXUBKJLKDMQAKS-XGXIMLBESA-N,2006,IC50,9.259637
JXYBGOIIBBZYGG-VMPREFPWSA-N,1998,Ki,8.585027
JYCLPXSCZKCIMO-YEFUCVGBSA-N,2002,Ki,5.790485
JYKUBOMZRYPVJA-BIYSMUELSA-N,2010,IC50,9.886057
JYKUBOMZRYPVJA-BIYSMUELSA-N,2010,IC50,8.267606
JYTLTYKPVLVMNT-QHCPKHFHSA-N,1994,IC50,6.614394
JZDPXZLJGCVRBD-UHFFFAOYSA-N,1995,IC50,6.318759
JZEQFVDLSUHIOP-WUTOFTNFSA-N,2006,IC50,9.481486
KAVQUKCTJVLFSB-VWLOTQADSA-N,1995,IC50,9.327902
KBBXXVKUKBWTIG-BDYUSTAISA-N,1998,Ki,7.110138
KBIKENJDJYPBNS-UHFFFAOYSA-N,2002,Kd,9.500038
KBLCNIZPWNZNKH-UHFFFAOYSA-N,1995,IC50,6.598599
KBPNMQPYRYNDHB-UHFFFAOYSA-N,2000,IC50,8.769551
KBULHCWLNOPYFW-UHFFFAOYSA-N,1998,IC50,6.266001
KBVPOFHEUMGKGC-XZOQPEGZSA-N,1996,IC50,7.958607
KCAVUUMWZQIOGX-UHFFFAOYSA-N,1995,IC50,7.022276
KCAVUUMWZQIOGX-UHFFFAOYSA-N,1995,IC50,8.154902
KCHZSHRRZWMRFQ-RRPNLBNLSA-N,1996,IC50,6.055517
KCSRJADYKPWYMI-ACHIHNKUSA-N,1998,IC50,5.017729
KDLUBXVKFJCDHI-HSZGREIDSA-N,1997,IC50,5.638272
KDLUBXVKFJCDHI-JWZRJXMASA-N,1998,IC50,7.519993
KDLUBXVKFJCDHI-NRXDVHJQSA-N,1997,IC50,7.522879
KDMRETSUDYJFOO-QUCQDJGISA-N,2008,IC50,9.045757
KDPPKHYNYFGRQU-UHFFFAOYSA-N,2011,IC50,7.853872
KEABBCJDBHTNKY-UHFFFAOYSA-N,2011,IC50,7.013228
KEBGEOSFYGRLDX-LEWJYISDSA-N,2011,IC50,9.698970
KEBGEOSFYGRLDX-SFTDATJTSA-N,2011,IC50,10.136677
KEBGEOSFYGRLDX-SFTDATJTSA-N,2011,IC50,10.769551
KEIDAWJRPFNTCH-HOGWAELTSA-N,2001,Ki,7.721246
KFBANIMWFPGVGW-KPITYXSVSA-N,2002,Ki,8.130768
KFKDZZIVWULHSW-RPWUZVMVSA-N,2010,Ki,8.677781
KFUPBBFSUUJFFY-SFTDATJTSA-N,2011,IC50,10.031517
KFUYJHQXQLVYOZ-UHFFFAOYSA-N,1997,Ki,7.400008
KHANBRBFKNNRSS-UHFFFAOYSA-N,2003,Ki,7.799971
KHVZJHSTPBSVMD-RRYCAANRSA-N,2000,Ki,6.866461
KHZGJOOZZRYILL-UHFFFAOYSA-N,2002,IC50,6.499997
KHZRTZHBWKCJRA-UHFFFAOYSA-N,1997,Ki,8.000000
KHZRTZHBWKCJRA-UHFFFAOYSA-N,2011,Ki,8.000000
KIMCCCOLDQMMTA-UHFFFAOYSA-N,2013,IC50,7.408935
KIPCSRVFBMVQSZ-VQTJNVASSA-N,1996,IC50,9.886057
KIWPQCODGUAEAZ-IBGZPJMESA-N,2012,Ki,9.301030
KIWPQCODGUAEAZ-IBGZPJMESA-N,2012,Ki,9.522879
KIZBDFRCUJNMND-LJAQVGFWSA-N,2002,Ki,7.455932
KJQHHFWZKACGAF-UHFFFAOYSA-N,1995,IC50,6.371611
KJQHHFWZKACGAF-UHFFFAOYSA-N,1995,IC50,8.408935
KJQHHFWZKACGAF-UHFFFAOYSA-N,1995,IC50,8.000000
KKAOSLVZYZWJBY-ONEGZZNKSA-N,2013,IC50,7.537602
KKCRDTKEJOJYRG-YQOMSNACSA-N,1994,IC50,8.148742
KKKGFVLMGTXNNX-UHFFFAOYSA-N,2006,IC50,9.619789
KKLMRJSMWOEEFA-OAQYLSRUSA-N,2001,IC50,8.853872
KKMJMRIMFVWKOG-ZVQSSFJBSA-N,2009,IC50,9.886057
KKMJMRIMFVWKOG-ZVQSSFJBSA-N,2009,IC50,7.657577
KKNABYYXFGGHEP-VJKLZRICSA-N,2002,Ki,8.638272
KKYGPFJNUCFSFY-UHFFFAOYSA-N,2002,Kd,9.400008
KLFRSZNXCXNAGN-YTRKXGHFSA-N,2000,Ki,6.903090
KLQLQDLJJUAEGT-ZBFHGGJFSA-N,2019,IC50,4.148742
KMGAJUYDQHGRHG-UHFFFAOYSA-N,2002,Ki,7.823909
KMSKXJPLTGSPJJ-UHFFFAOYSA-N,1998,IC50,6.804100
KMWRUIFFHQONSY-UHFFFAOYSA-N,2003,Ki,7.599980
KMWRUIFFHQONSY-UHFFFAOYSA-N,2002,IC50,7.599980
KMXLXHFSSQDIGC-VPTMLEGASA-N,2013,IC50,6.387216
KMZGWQBSAMFWQD-UHFFFAOYSA-N,1998,IC50,6.048177
KNMZNGOPLMOVFC-UHFFFAOYSA-N,2000,IC50,8.142668
KNNCZVVJJSCZNH-KOLUZXRDSA-N,2007,Ki,9.055517
KNNCZVVJJSCZNH-KOLUZXRDSA-N,2007,IC50,8.530031
KNNCZVVJJSCZNH-WPIMGRBNSA-N,2007,Ki,8.522879
KNNCZVVJJSCZNH-WPIMGRBNSA-N,2007,IC50,8.000000
KNSNLGZARQKZRO-UHFFFAOYSA-N,2014,IC50,7.346787
KNVYPKQUKBUAAW-PMACEKPBSA-N,1995,IC50,7.455932
KOEGRIPAKURRCQ-PUCZYUMASA-N,2007,IC50,10.221849
KOHCJNXQELPZKP-WMZOPIPTSA-N,1998,IC50,9.387216
KPEUXZLNLIVUIN-UHFFFAOYSA-N,2000,IC50,8.193820
KPOSFDMDKKTTBT-SMTCOIIISA-N,2002,Ki,7.886057
KPSHRAGASWDIHK-UHFFFAOYSA-N,2010,Ki,8.515700
KPWGWOUZQUTRKD-UHFFFAOYSA-N,1996,IC50,7.562249
KQKNMRPRNMBGPX-HCPABCRVSA-N,1998,IC50,6.770011
KQKNMRPRNMBGPX-QDRCGZQASA-N,1994,IC50,6.769551
KQMACMYDELVGSR-UHFFFAOYSA-N,2001,Ki,6.207608
KQMGYOWNUFZGRP-UHFFFAOYSA-N,1996,IC50,8.698970
KQUGKAAVNOADJT-UIOOFZCWSA-N,1998,IC50,4.000000
KRMRRUSVEHWWQG-UHFFFAOYSA-N,1996,IC50,6.422508
KRTWVGJSCCFWEQ-UHFFFAOYSA-N,2008,IC50,6.107905
KSHDGXNWPURXHX-HSZRJFAPSA-N,2002,IC50,9.096910
KSIYBSXQXIYYRN-WUFINQPMSA-N,1996,IC50,7.000000
KSKCQNQJZYGBIZ-UHFFFAOYSA-N,2011,IC50,6.465974
KSPUFTHRXQCPKQ-UHFFFAOYSA-N,2011,IC50,7.823909
KSQAOYHTDJHQEM-UHFFFAOYSA-N,1995,Ki,5.100000
KSZGGGOZKNJLSY-RBUJZUCOSA-N,2002,Ki,9.096910
KTIXRTOVKASTTK-VQFZVEARSA-N,2011,IC50,9.779892
KTIXRTOVKASTTK-VQFZVEARSA-N,2011,Ki,10.124939
KTODEUPKAOVPQF-UHFFFAOYSA-N,2013,IC50,8.795880
KTVJZUAZYBDWSQ-CDFUTJIBSA-N,2013,Ki,10.180456
KTXKMQHPDFFNCC-UHFFFAOYSA-N,2002,Kd,9.199971
KTYSLTJQOIHOCO-HKBOAZHASA-N,2006,IC50,8.283997
KTZUFWFRVQNNLJ-MRVPVSSYSA-N,2017,Ki,4.677781
KUABBMFFSKTSBO-IOTOJMDBSA-N,2006,IC50,9.283997
KUPDICLCUUMCDF-UHFFFAOYSA-N,2004,IC50,10.958607
KUZSVFNKNBWCDR-QCWLJUHMSA-N,1994,IC50,7.408935
KUZZNTGRAPLLRA-PKHCJMHPSA-N,1995,IC50,7.890084
KVDRGPNXKCVXGD-UHFFFAOYSA-N,2000,IC50,8.552842
KVHRINXGSHANGC-RRPNLBNLSA-N,2012,IC50,10.494850
KVHVYHNXKNBRLU-ROUUACIJSA-N,1995,IC50,6.055024
KVMAFOLRKOWSLN-UHFFFAOYSA-N,2000,IC50,8.638272
KWYBCHYLXFETGY-SANMLTNESA-N,1995,IC50,5.985900
KXDFNFPRYVPCBY-UHFFFAOYSA-N,1995,IC50,5.443697
KXGBJHXQHUOLON-UHFFFAOYSA-N,1998,IC50,8.136677
KYAGVGRXHALGSE-RUZDIDTESA-N,1994,IC50,8.259637
KYAGVGRXHALGSE-RUZDIDTESA-N,1998,IC50,8.260032
KYAGVGRXHALGSE-UHFFFAOYSA-N,1994,IC50,8.356547
KYAGVGRXHALGSE-VWLOTQADSA-N,1994,IC50,7.853872
KYASZYNCIMXXBM-UHFFFAOYSA-N,1996,IC50,6.517126
KYBKBJIPIVZNKG-SAYLLPIZSA-N,2010,IC50,9.823909
KYBKBJIPIVZNKG-SAYLLPIZSA-N,2010,IC50,8.638272
KYBTWYULZRXBGL-UHFFFAOYSA-N,2003,Ki,7.400008
KYEAUAKSYSOFSP-FDEZRRJOSA-N,2002,Ki,9.154902
KYGJZARUWQDKNA-UHFFFAOYSA-N,1998,IC50,5.698970
KYKOACYJRWRBAC-LKUPVBHCSA-N,1995,IC50,8.823909
KYKOACYJRWRBAC-LKUPVBHCSA-N,1995,IC50,8.522879
KYVTYFDDJINHPF-UHFFFAOYSA-N,1998,IC50,8.619789
KYYSNBZUYLSHJY-QJJJLASOSA-N,2008,IC50,9.853872
KYZSAIKOCXDHKT-ICSRJNTNSA-N,1995,Ki,9.299989
KZVGKRDRRIBLKM-SFHVURJKSA-N,1994,IC50,6.705534
LABWVNPAFKLFSL-OZMGXUMRSA-N,2002,Ki,8.000000
LAHQYYRYGAYWRW-KYJUHHDHSA-N,1998,Ki,8.301030
